typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20190101","2019","52","2019","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","238048","false","5","u","238048","false","1563.24","false","0","false",,"623966.04","623966.04","0","false","true",
"C","A","20190101","2019","52","2019","36","AUS","Australia","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","1000959.26","false",,"74881405.287","74881405.287","0","false","true",
"C","A","20190101","2019","52","2019","40","AUT","Austria","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","1781497.61","true","0","false",,"759141828.014","759141828.014","6","false","true",
"C","A","20190101","2019","52","2019","44","BHS","Bahamas","X","Export","0","W00","World","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"12049.957","12049.957","0","false","true",
"C","A","20190101","2019","52","2019","48","BHR","Bahrain","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","46448.18","false","0","false","0","1538298.95","1538298.95","0","false","true",
"C","A","20190101","2019","52","2019","51","ARM","Armenia","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","179492","false","5","u","179492","false","25.5","false","0","false","0","122996.09","122996.09","0","false","true",
"C","A","20190101","2019","52","2019","52","BRB","Barbados","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"471","471","0","false","true",
"C","A","20190101","2019","52","2019","56","BEL","Belgium","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","7519951.236","true","0","false","0","1386414339.914","1386414339.914","4","false","true",
"C","A","20190101","2019","52","2019","60","BMU","Bermuda","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","106","false","0","false",,"114403","114403","2","false","true",
"C","A","20190101","2019","52","2019","68","BOL","Bolivia (Plurinational State of)","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","307.17","false","5","u","307.17","false","456","false","0","false","0","54864.76","54864.76","0","false","true",
"C","A","20190101","2019","52","2019","70","BIH","Bosnia Herzegovina","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","12965.62","false","0","false",,"1696645.21","1696645.21","2","false","true",
"C","A","20190101","2019","52","2019","72","BWA","Botswana","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","400.156","true","0","false",,"15286.831","15286.831","4","false","true",
"C","A","20190101","2019","52","2019","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","78814.708","true","0","false",,"51186545","51186545","6","false","true",
"C","A","20190101","2019","52","2019","96","BRN","Brunei Darussalam","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","47.4","false","5","u","47.4","false",,"true","0","false",,"7143.77","7143.77","4","false","true",
"C","A","20190101","2019","52","2019","100","BGR","Bulgaria","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","1010512.445","true","0","false",,"248018175.982","248018175.982","6","false","true",
"C","A","20190101","2019","52","2019","104","MMR","Myanmar","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","13935.374","true","-1","N/A","0","false",,"false","0","false",,"317756.25","317756.25","2","false","true",
"C","A","20190101","2019","52","2019","112","BLR","Belarus","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"62934400","62934400","4","false","true",
"C","A","20190101","2019","52","2019","116","KHM","Cambodia","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","34640.15","false","0","false",,"4851843.05","4851843.05","2","false","true",
"C","A","20190101","2019","52","2019","120","CMR","Cameroon","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","7389","false","0","false",,"3450.68","3450.68","0","false","true",
"C","A","20190101","2019","52","2019","124","CAN","Canada","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"1085326288.182","1085326288.182","0","false","true",
"C","A","20190101","2019","52","2019","132","CPV","Cabo Verde","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","175","false","0","false","74131.802","74131.802","74131.802","0","false","true",
"C","A","20190101","2019","52","2019","144","LKA","Sri Lanka","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","11812229.698","11812229.698","4","false","true",
"C","A","20190101","2019","52","2019","152","CHL","Chile","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","0","false","0","false","0","1584511.901","1584511.901","2","false","true",
"C","A","20190101","2019","52","2019","156","CHN","China","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","45139216.817","true","0","false","0","102102959980","102102959980","6","false","true",
"C","A","20190101","2019","52","2019","170","COL","Colombia","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","5","u","1758333","false","9099","false","0","false",,"1696878.37","1696878.37","0","false","true",
"C","A","20190101","2019","52","2019","178","COG","Congo","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","245.56","false","0","false",,"5152.769","5152.769","0","false","true",
"C","A","20190101","2019","52","2019","180","COD","Dem. Rep. of the Congo","X","Export","0","W00","World","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","5","false","5","u","5","false","11","false","0","false","0","763.623","763.623","0","false","true",
"C","A","20190101","2019","52","2019","188","CRI","Costa Rica","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","450676.134","true","0","false",,"46785892.78","46785892.78","6","false","true",
"C","A","20190101","2019","52","2019","191","HRV","Croatia","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","29058.576","true","0","false",,"13808357","13808357","6","false","true",
"C","A","20190101","2019","52","2019","192","CUB","Cuba","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","6939","false","5","u","6939","false","3363.95","false","0","false",,"3241375.57","3241375.57","0","false","true",
"C","A","20190101","2019","52","2019","196","CYP","Cyprus","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","654.672","true","0","false","0","256746.634","256746.634","6","false","true",
"C","A","20190101","2019","52","2019","203","CZE","Czechia","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","9984544.578","true","0","false",,"1141073024","1141073024","6","false","true",
"C","A","20190101","2019","52","2019","208","DNK","Denmark","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","2958133.005","true","0","false","0","264019063.501","264019063.501","4","false","true",
"C","A","20190101","2019","52","2019","212","DMA","Dominica","X","Export","0","W00","World","0","W00","World","H3","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","26","false","0","false",,"312.215","312.215","0","false","true",
"C","A","20190101","2019","52","2019","214","DOM","Dominican Rep.","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","174445.94","true","0","false",,"3780759.796","3780759.796","6","false","true",
"C","A","20190101","2019","52","2019","218","ECU","Ecuador","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","990.08","false","0","false","0","471646.493","471646.493","2","false","true",
"C","A","20190101","2019","52","2019","222","SLV","El Salvador","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","2035.192","true","0","false","0","155783.92","155783.92","6","false","true",
"C","A","20190101","2019","52","2019","231","ETH","Ethiopia","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","78","false","0","false","0","1392.69","1392.69","2","false","true",
"C","A","20190101","2019","52","2019","233","EST","Estonia","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","0","true","0","false","0","63901506.553","63901506.553","6","false","true",
"C","A","20190101","2019","52","2019","242","FJI","Fiji","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","0","true","0","false","0","180593.547","180593.547","6","false","true",
"C","A","20190101","2019","52","2019","246","FIN","Finland","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","27928.582","true","0","false",,"304871567.618","304871567.618","6","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","7549230.089","true","0","false",,"7693480467.688","7693480467.688","6","false","true",
"C","A","20190101","2019","52","2019","258","PYF","French Polynesia","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","0","true","0","false","0","17916.443","17916.443","6","false","true",
"C","A","20190101","2019","52","2019","266","GAB","Gabon","X","Export","0","W00","World","0","W00","World","H3","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","325.3","false","0","false",,"58063.813","58063.813","0","false","true",
"C","A","20190101","2019","52","2019","268","GEO","Georgia","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1927.47","true","0","false",,"2033515.77","2033515.77","4","false","true",
"C","A","20190101","2019","52","2019","275","PSE","State of Palestine","X","Export","0","W00","World","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","170.814","true","-1","N/A","0","false","0","true","0","false","0","63782.12","63782.12","6","false","true",
"C","A","20190101","2019","52","2019","276","DEU","Germany","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","18286524.04","true","0","false",,"14977836716.926","14977836716.926","4","false","true",
"C","A","20190101","2019","52","2019","288","GHA","Ghana","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","30075","false","0","false",,"31562.071","31562.071","0","false","true",
"C","A","20190101","2019","52","2019","300","GRC","Greece","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","64906","false","0","false",,"17844615.094","17844615.094","2","false","true",
"C","A","20190101","2019","52","2019","308","GRD","Grenada","X","Export","0","W00","World","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","93","false","8","kg","93","false","93","false","0","false","0","1989.63","1989.63","0","false","true",
"C","A","20190101","2019","52","2019","320","GTM","Guatemala","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","98859.502","true","0","false",,"259752","259752","6","false","true",
"C","A","20190101","2019","52","2019","340","HND","Honduras","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","50567.36","false","0","false",,"314451.47","314451.47","2","false","true",
"C","A","20190101","2019","52","2019","344","HKG","China, Hong Kong SAR","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"true","0","false",,"134483068336.104","134483068336.104","4","false","true",
"C","A","20190101","2019","52","2019","348","HUN","Hungary","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","0","true","0","false",,"538416313","538416313","6","false","true",
"C","A","20190101","2019","52","2019","352","ISL","Iceland","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","150.076","true","0","false",,"86738.72","86738.72","6","false","true",
"C","A","20190101","2019","52","2019","360","IDN","Indonesia","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1262074.028","true","0","false","0","294888422.31","294888422.31","4","false","true",
"C","A","20190101","2019","52","2019","364","IRN","Iran","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","186243","false","0","false",,"825315.649","825315.649","0","false","true",
"C","A","20190101","2019","52","2019","372","IRL","Ireland","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","271517.972","true","0","false","0","7194209189.102","7194209189.102","4","false","true",
"C","A","20190101","2019","52","2019","376","ISR","Israel","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false",,"true","0","false",,"2098975000","2098975000","6","false","true",
"C","A","20190101","2019","52","2019","380","ITA","Italy","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","3417939.574","true","0","false",,"1429659628.505","1429659628.505","6","false","true",
"C","A","20190101","2019","52","2019","384","CIV","Côte d'Ivoire","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","21824.009","true","0","false",,"81082.95","81082.95","6","false","true",
"C","A","20190101","2019","52","2019","388","JAM","Jamaica","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","27916.98","false","0","false","0","303721.822","303721.822","0","false","true",
"C","A","20190101","2019","52","2019","392","JPN","Japan","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","0","true","0","false","0","27782032756.48","27782032756.48","6","false","true",
"C","A","20190101","2019","52","2019","398","KAZ","Kazakhstan","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","3825.31","false","0","false",,"899335.96","899335.96","0","false","true",
"C","A","20190101","2019","52","2019","400","JOR","Jordan","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","30","false","8","kg","30","false","30","false","0","false",,"20229.582","20229.582","0","false","true",
"C","A","20190101","2019","52","2019","404","KEN","Kenya","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false",,"true","0","false",,"1073194.78","1073194.78","6","false","true",
"C","A","20190101","2019","52","2019","410","KOR","Rep. of Korea","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","15338200.845","true","0","false",,"79076531427","79076531427","4","false","true",
"C","A","20190101","2019","52","2019","414","KWT","Kuwait","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","124","false","0","false",,"2841","2841","0","false","true",
"C","A","20190101","2019","52","2019","417","KGZ","Kyrgyzstan","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","3186","false","5","u","3186","false","37","false","0","false",,"20360","20360","0","false","true",
"C","A","20190101","2019","52","2019","418","LAO","Lao People's Dem. Rep.","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","5","u","77358","false","38.77","false","0","false",,"18837.77","18837.77","0","false","true",
"C","A","20190101","2019","52","2019","422","LBN","Lebanon","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","1758.94","false","0","false","0","415814.13","415814.13","2","false","true",
"C","A","20190101","2019","52","2019","426","LSO","Lesotho","X","Export","0","W00","World","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","34","false","34","false",,"981.678","981.678","0","false","true",
"C","A","20190101","2019","52","2019","428","LVA","Latvia","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","131127.775","true","0","false",,"36094895.337","36094895.337","4","false","true",
"C","A","20190101","2019","52","2019","440","LTU","Lithuania","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","698491.666","false","0","false",,"34880492","34880492","2","false","true",
"C","A","20190101","2019","52","2019","442","LUX","Luxembourg","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","7652.176","false","0","false","0","3479800.462","3479800.462","2","false","true",
"C","A","20190101","2019","52","2019","446","MAC","China, Macao SAR","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"789565.903","789565.903","0","false","true",
"C","A","20190101","2019","52","2019","450","MDG","Madagascar","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","324.65","false","0","false",,"29499.839","29499.839","0","false","true",
"C","A","20190101","2019","52","2019","454","MWI","Malawi","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","3","false","0","false",,"133.976","133.976","0","false","true",
"C","A","20190101","2019","52","2019","458","MYS","Malaysia","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","44791402575.903","44791402575.903","4","false","true",
"C","A","20190101","2019","52","2019","466","MLI","Mali","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","130","false","0","false","0","223.97","223.97","2","false","true",
"C","A","20190101","2019","52","2019","470","MLT","Malta","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","210262.219","true","0","false",,"534932897.577","534932897.577","6","false","true",
"C","A","20190101","2019","52","2019","480","MUS","Mauritius","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","3523","false","0","false",,"86131.196","86131.196","0","false","true",
"C","A","20190101","2019","52","2019","484","MEX","Mexico","X","Export","0","W00","World","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"2194865125","2194865125","0","false","true",
"C","A","20190101","2019","52","2019","490","S19","Other Asia, nes","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","33259831.864","true","0","false",,"100399551874.87","100399551874.87","6","false","true",
"C","A","20190101","2019","52","2019","496","MNG","Mongolia","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","14","false","5","u","14","false","46.41","false","0","false",,"6320.64","6320.64","0","false","true",
"C","A","20190101","2019","52","2019","498","MDA","Rep. of Moldova","X","Export","0","W00","World","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"694736","694736","4","false","true",
"C","A","20190101","2019","52","2019","499","MNE","Montenegro","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","406.3","false","0","false","0","9126.17","9126.17","2","false","true",
"C","A","20190101","2019","52","2019","504","MAR","Morocco","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","690122.52","false","0","false","0","71861262.449","71861262.449","2","false","true",
"C","A","20190101","2019","52","2019","508","MOZ","Mozambique","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","527","false","5","u","527","false","646","false","0","false",,"6365.25","6365.25","0","false","true",
"C","A","20190101","2019","52","2019","512","OMN","Oman","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","25346","false","0","false",,"910457.655","910457.655","0","false","true",
"C","A","20190101","2019","52","2019","516","NAM","Namibia","X","Export","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","3062","false","0","false",,"30768.794","30768.794","0","false","true",
